economy_code,heading_code,ppp,nominal_expenditure,published_real_expenditure,calculated_real_expenditure,relative_error,tolerance,status
BOL,1108000,3.23950481414795,7.02698375299632,2.16915366889015,2.169153668890147145398779065,0.000000000000001315997691576899684565281221,0.005,PASS
BOL,1111000,2.40025949478149,28.2576355609245,11.7727419149307,11.77274191493072786941793281,0.000000000000002367283521051693143143950619,0.005,PASS
BOL,9020000,2.39453506469727,220.363959360302,92.0278690461196,92.02786904611964694546321071,0.0000000000000005101222455469806226228217072,0.005,PASS
BOL,9060000,1.2336573600769,35.3803507878102,28.6792361743011,28.67923617430107719553202938,0.0000000000000007951560436276415077463742338,0.005,PASS
BOL,9080000,1.84168446063995,29.8189529165681,16.1911302146767,16.19113021467672383960802416,0.000000000000001472386899992331553536796801,0.005,PASS
BOL,9100000,2.44783234596252,187.626014059891,76.6498630387671,76.64986303876704996637583816,0.0000000000000006527555585655066335282966884,0.005,PASS
BOL,9110000,3.70059418678284,2.19412321801532,0.592911058946134,0.5929110589461336592540949115,0.0000000000000005746998642497184099372235387,0.005,PASS
BOL,9120000,1.64102220535278,17.1425952487505,10.4462908501992,10.44629085019922537481247383,0.000000000000002429073901704175552299554079,0.005,PASS
BOL,9140000,2.44480276107788,18.7233295453656,7.65842130230201,7.658421302302006909823151865,0.0000000000000004035005030613995872684136006,0.005,PASS
BON,9100000,0.715788066387177,0.413932785734979,0.578289587620868,0.5782895876208678957406859459,0.0000000000000001802891082356014512638606411,0.005,PASS
BRA,1000000,2.37927412986755,8827.24146546076,3710.05650616315,3710.056506163145221202950912,0.000000000000001288065839738412883959098907,0.005,PASS
BRA,1101000,3.74455428123474,1097.55994194621,293.108300618438,293.1083006184376787547569642,0.000000000000001095995037868238534257959592,0.005,PASS
BRA,1102000,2.33528542518616,87.3199687196159,37.3915615529759,37.39156155297594378695614833,0.000000000000001171038446369595566875936492,0.005,PASS
BRA,1102100,4.02618885040283,46.7681938201229,11.6159960592618,11.61599605926175775571172875,0.000000000000003636734039485774159943060319,0.005,PASS
BRA,1102200,1.16356146335602,40.551774899493,34.8514248508462,34.85142485084622961993175373,0.0000000000000008498915576764667561043540471,0.005,PASS
BRA,1103000,3.12605357170105,230.268972068554,73.6612366957143,73.66123669571425588805737101,0.0000000000000005988487922244792595076869075,0.005,PASS
BRA,1105000,3.2930269241333,359.777434055974,109.254325076818,109.2543250768181081738583885,0.0000000000000009901105362413953756705603191,0.005,PASS
BRA,1107000,4.14056062698364,689.739273780598,166.581131377629,166.5811313776286042313607703,0.000000000000002375831139797683703500251182,0.005,PASS
BRA,1108000,2.29650688171387,179.652416802178,78.2285558265362,78.22855582653618047317778398,0.0000000000000002496124594108413011835510974,0.005,PASS
BRA,1111000,1.85697638988495,294.181508,158.419627520534,158.4196275205341615281589311,0.000000000000001019622135585207578321653026,0.005,PASS
BRA,9020000,2.28937697410584,6174.88192378218,2697.18879573946,2697.188795739460223058457095,0.00000000000000008270034987812056340650969084,0.005,PASS
BRA,9060000,1.3543918132782,958.074771363856,707.383758504055,707.3837585040554570925863769,0.0000000000000006461734255017953833323559686,0.005,PASS
BRA,9080000,1.78390693664551,761.269286725675,426.742713472026,426.7427134720262733631034664,0.0000000000000006405806000582587608869148988,0.005,PASS
BRA,9100000,2.44986319541931,5429.56274051716,2216.27181087875,2216.271810878751973324139232,0.0000000000000008903800199712771500938958405,0.005,PASS
BRA,9110000,3.27100539207459,251.431374753692,76.8666952866822,76.86669528668221565516953863,0.0000000000000002036664836473383485749844986,0.005,PASS
BRA,9120000,1.62199246883392,530.152033,326.852339444668,326.8523394446683072330408659,0.0000000000000009399750400682406586141504186,0.005,PASS
BRA,9140000,2.31293034553528,735.454942565828,317.975396010303,317.9753960103031680461630677,0.0000000000000005284879433321155097165103111,0.005,PASS
BRB,1000000,2.38420343399048,9.6876,4.06324387503532,4.063243875035322208872523697,0.0000000000000005436229258274090767588435512,0.005,PASS
BRN,1000000,0.532498598098755,18.8220284694207,35.3466253932373,35.34662539323726822148525840,0.0000000000000008990537112965819513108426685,0.005,PASS
BRN,1101000,1.17346525192261,0.784772238405713,0.668764786277173,0.6687647862771727873966824558,0.0000000000000003179044738998644932476346905,0.005,PASS
BRN,1102000,0.935261070728302,0.00916165300904793,0.0097958241776423,0.009795824177642304367244489760,0.0000000000000004458271617132195914087198154,0.005,PASS
BRN,1102100,1.76366436481476,0,0,0,0,0.005,PASS
BRN,1102200,0.451183348894119,0.00916165300904793,0.0203058313909495,0.02030583139094951780568729697,0.0000000000000008768755612196288730545773721,0.005,PASS
BRN,1103000,0.827467739582062,0.148942605606638,0.179998081474289,0.1799980814742893036231255650,0.000000000000001686813120885233724844340879,0.005,PASS
BRN,1105000,0.751696705818176,0.425482330537532,0.566029260530576,0.5660292605305758839745553302,0.0000000000000002049813547819803744866404624,0.005,PASS
BRN,1107000,0.743382811546326,0.696216126162461,0.93655128333442,0.9365512833344201223143960915,0.0000000000000001306008525833437600224591009,0.005,PASS
BRN,1108000,0.61399781703949,0.157146967906098,0.255940597091717,0.2559405970917171938753783680,0.0000000000000007575014693683950332191297996,0.005,PASS
BRN,1111000,0.625034987926483,0.21127446788741,0.338020226016948,0.3380202260169477631803996686,0.0000000000000007006077805519427684638187123,0.005,PASS
BRN,9020000,0.548892140388489,5.68290122006215,10.35340242992,10.35340242991996031024023142,0.000000000000003833499184179463980782823403,0.005,PASS
BRN,9060000,0.292593359947205,0.826697779090488,2.82541537934988,2.825415379349879316990573124,0.0000000000000002417377040798717943470691559,0.005,PASS
BRN,9080000,0.327684104442596,0.328867141223701,1.00361029651749,1.003610296517487150376224100,0.000000000000002839372798174893345925253882,0.005,PASS
BRN,9100000,0.606373310089111,4.67762373535597,7.71409898412013,7.714098984120127129978843151,0.0000000000000003720487853159631921337027715,0.005,PASS
BRN,9110000,0.840838134288788,0.316573594750495,0.376497665651505,0.3764976656515045642920772905,0.000000000000001157265934054426227673605998,0.005,PASS
BRN,9120000,0.33404752612114,0.692619768429256,2.07341684721258,2.073416847212579814552100833,0.00000000000000008944072168426182918169354508,0.005,PASS
BRN,9140000,0.564623355865479,0.887390739487006,1.57165078324961,1.571650783249614695382033432,0.000000000000002987547923161170952631237367,0.005,PASS
BTN,1000000,19.6103916168213,204.664413162738,10.4365286100244,10.43652861002439243957763125,0.0000000000000007244192634597035967854816461,0.005,PASS
BTN,1101000,48.6925964355469,43.4235429152961,0.891789431947312,0.8917894319473124304686303350,0.0000000000000004827020986277314487984400275,0.005,PASS
BTN,1102000,28.5218524932861,3.54853650953401,0.12441465751109,0.1244146575110897011007158509,0.000000000000002402444294977518165564208731,0.005,PASS
BTN,1102100,54.2103385925293,1.79077487704685,0.0330338257155552,0.03303382571555522071159316440,0.0000000000000006269813657897692261198490774,0.005,PASS
BTN,1102200,14.6088619232178,0.342063477863679,0.0234147929976694,0.02341479299766938170171297393,0.0000000000000007814840399354086411728458748,0.005,PASS
BTN,1103000,32.5847091674805,6.07895655172569,0.186558564033233,0.1865585640332331467631672256,0.0000000000000007866868400608831671981387555,0.005,PASS
BTN,1105000,38.545467376709,4.34642639645263,0.112761024635518,0.1127610246355177684208297950,0.000000000000002053716441062350008536082887,0.005,PASS
BTN,1107000,39.3444633483887,8.63451796132884,0.219459543389158,0.2194595433891578333667359582,0.0000000000000007592892132574819421142458242,0.005,PASS
BTN,1108000,21.0987110137939,5.23358670773633,0.248052438099878,0.2480524380998782093415133260,0.0000000000000008439405592204213885863228345,0.005,PASS
BTN,1111000,14.6709775924683,3.50926003735189,0.239197423296008,0.2391974232960081155763297140,0.0000000000000004831838408684432926863674356,0.005,PASS
BTN,9020000,18.6053447723389,124.533858850875,6.69344537146246,6.693445371462455335122847241,0.0000000000000006969321319402603317762862200,0.005,PASS
BTN,9060000,6.84416961669922,13.2414763718906,1.93470897325257,1.934708973252572411367651926,0.000000000000001246372289198662723583229981,0.005,PASS
BTN,9080000,7.70220041275024,9.0828782774262,1.17925758753179,1.179257587531789323106768100,0.0000000000000005739994714104415773401687460,0.005,PASS
BTN,9100000,21.3611602783203,106.679576970256,4.99409093795932,4.994090937959320182980728522,0.00000000000000003663944665708658200849331073,0.005,PASS
BTN,9110000,26.7247486114502,4.08049843721893,0.152686129869549,0.1526861298695488299473729002,0.000000000000001113739848178013791656583850,0.005,PASS
BTN,9120000,7.06003093719482,13.0601118755642,1.84986609715246,1.849866097152459133332089238,0.0000000000000004685030511646660146447535113,0.005,PASS
BTN,9140000,19.9676933288574,10.2940668093493,0.515536103234932,0.5155361032349324222897725055,0.0000000000000008191274478269871051632445331,0.005,PASS
BWA,1000000,4.81988048553467,207.742694554127,43.101212815878,43.10121281587795937718869215,0.0000000000000009424981028117384001675984784,0.005,PASS
BWA,1101000,8.63550472259521,12.0908802033815,1.40013590308684,1.400135903086838137117016919,0.000000000000001330501545581364358300948675,0.005,PASS
BWA,1102000,8.67502307891846,3.86916602293737,0.446012187833828,0.4460121878338276445980127526,0.0000000000000007968436669264587581640336357,0.005,PASS
BWA,1102100,13.7160043716431,2.12030298056968,0.154586053133175,0.1545860531331749390582091407,0.0000000000000003942256731711689150600771192,0.005,PASS
BWA,1102200,6.00168418884277,1.74886304236769,0.291395379586759,0.2913953795867592085212976458,0.0000000000000007155957583868128135440064763,0.005,PASS
BWA,1103000,5.91480588912964,5.31153245546697,0.89800621610062,0.8980062161006197771006370979,0.0000000000000002482158351531104798799009911,0.005,PASS
BWA,1105000,6.87309169769287,4.32885668327511,0.629826702985529,0.6298267029855286349895495618,0.0000000000000005795410844093514704988424810,0.005,PASS
BWA,1107000,6.79653215408325,20.9031316550631,3.07555841437531,3.075558414375311401197743134,0.0000000000000004555913282559464398429275750,0.005,PASS
BWA,1108000,5.21367263793945,6.19120428217108,1.18749386701386,1.187493867013861938151033053,0.000000000000001632135615088931318560542437,0.005,PASS
BWA,1111000,7.52610397338867,3.266501925159,0.434022960180849,0.4340229601808489785617408222,0.00000000000000004939429740967411195886467971,0.005,PASS
BWA,9020000,4.68766117095947,104.902099136406,22.3783450447069,22.37834504470694269056033965,0.000000000000001907672808438866346926211304,0.005,PASS
BWA,9060000,2.79784822463989,15.8217736436096,5.65497924593319,5.654979245933190166615632308,0.00000000000000002946352675437713856155502089,0.005,PASS
BWA,9080000,2.53835916519165,5.45406511331936,2.14865775817331,2.148657758173307889880936350,0.0000000000000009820638282775783587221306068,0.005,PASS
BWA,9100000,5.09842395782471,89.8504001174921,17.6231715645373,17.62317156453729063218632821,0.0000000000000005315623034982326620633243692,0.005,PASS
BWA,9110000,6.23003101348877,2.70677160459765,0.434471609970667,0.4344716099706666598570650256,0.0000000000000007828887484670505298580590644,0.005,PASS
BWA,9120000,3.07405281066895,16.6727771280122,5.4237120033029,5.423712003302899619148223189,0.00000000000000007021976398803460462574718281,0.005,PASS
BWA,9140000,4.11323404312134,8.28836305659017,2.01504776283056,2.015047762830563566950945664,0.000000000000001770157021317184234750064183,0.005,PASS
CAF,1000000,241.880676269531,1431.53747287442,5.91836228901245,5.918362289012446343089376535,0.0000000000000006178923230593914120856062005,0.005,PASS
CAF,1101000,571.997863769531,704.68044,1.23196341216395,1.231963412163947129071818931,0.000000000000002330368055351741369186930044,0.005,PASS
CAF,1102000,390.061767578125,114.93212,0.294651077221969,0.2946510772219694271677975681,0.000000000000001449741170456683591673755870,0.005,PASS
CAF,1102100,909.134704589844,77.9228,0.0857109508707567,0.08571095087075667270379483957,0.0000000000000003184681173539874785850481334,0.005,PASS
CAF,1102200,138.498168945313,32.82448,0.237002988920099,0.2370029889200988819936922600,0.0000000000000004979106309067838689582220329,0.005,PASS
CAF,1103000,307.0341796875,84.0137255943042,0.273629879513133,0.2736298795131328288852205609,0.0000000000000006253512216705385875295128971,0.005,PASS
CAF,1105000,309.434936523438,66.96768,0.216419260062858,0.2164192600628583688792578389,0.000000000000001704465941394313425966969144,0.005,PASS
CAF,1107000,422.339416503906,46.76805,0.110735697811827,0.1107356978118272945152563154,0.000000000000002659623428895253990140619596,0.005,PASS
CAF,1108000,225.387344360352,11.71736,0.0519876572185266,0.05198765721852662563870264782,0.0000000000000004931690331812693146300098308,0.005,PASS
CAF,1111000,362.972747802734,26.24624,0.0723091200617192,0.07230912006171915385255063447,0.0000000000000006381968045820638361888332437,0.005,PASS
CAF,9020000,246.308471679688,1240.64994348938,5.03697633714679,5.036976337146795196326678779,0.000000000000001031636110826455553247873952,0.005,PASS
CAF,9060000,163.291458129883,102.995633856266,0.630747223619883,0.6307472236198825437309696602,0.0000000000000007233785790149882535502689584,0.005,PASS
CAF,9080000,121.251792907715,32.4335861463965,0.267489538658466,0.2674895386584656284224720744,0.000000000000001389129196562841476275053511,0.005,PASS
CAF,9100000,276.326538085938,1181.58278840927,4.27603804033399,4.276038040333990081292074670,0.00000000000000001901107377979511413988408528,0.005,PASS
CAF,9110000,289.198272705078,27.1209872617705,0.0937799074942203,0.09377990749422026416461494135,0.0000000000000003821222052373910873137782661,0.005,PASS
CAF,9120000,47.2492752075195,56.0452450296679,1.18616094709424,1.186160947094243738966917194,0.000000000000003152158167366254230849672546,0.005,PASS
CAF,9140000,224.318511962891,64.2448641789777,0.286400188806556,0.2864001888065561196590965753,0.0000000000000004178038327206608254606127817,0.005,PASS
CAN,1000000,1.18003904819489,2517.123,2133.08449737358,2133.084497373584507270357816,0.000000000000002113029447903120013558634206,0.005,PASS
CAN,1101000,1.56887543201447,136.983963931419,87.3134738017592,87.31347380175915332587638166,0.0000000000000005345580880713923148418452530,0.005,PASS
CAN,1102000,1.59324169158936,47.6744886898632,29.9229482516898,29.92294825168983807264937874,0.000000000000001272356221669767198044144176,0.005,PASS
CAN,1102100,1.70037293434143,28.5064916150402,16.7648467223345,16.76484672233448899604357936,0.0000000000000006563708337386876083909124925,0.005,PASS
CAN,1102200,1.49259567260742,19.1679970748231,12.8420559074371,12.84205590743705332190229282,0.000000000000003634783872895908267996702975,0.005,PASS
CAN,1103000,1.42520487308502,51.4821363080842,36.1226215825695,36.12262158256952206831946415,0.0000000000000006109279586396016113921137963,0.005,PASS
CAN,1105000,1.54819905757904,80.1868996502455,51.7936626157336,51.79366261573359012773615323,0.0000000000000001906075637093688916995469173,0.005,PASS
CAN,1107000,1.3882851600647,185.977841967727,133.962277576359,133.9622775763587652559864487,0.000000000000001752314291741531738267949184,0.005,PASS
CAN,1108000,1.69406080245972,38.6235400575652,22.7993824079308,22.79938240793075614733813597,0.000000000000001923414462699471393541915954,0.005,PASS
CAN,1111000,1.33187663555145,79.3325665014462,59.564500482884,59.56450048288395434515122594,0.0000000000000007664774891745970186506038537,0.005,PASS
CAN,9020000,1.19970548152924,1700.26430582051,1417.23475636138,1417.234756361384563469624453,0.000000000000003219981449064436508877922222,0.005,PASS
CAN,9060000,1.17560052871704,361.730658593346,307.698618499356,307.6986184993562563211281494,0.0000000000000008330265810079887281592365834,0.005,PASS
CAN,9080000,0.907441437244415,197.120874265647,217.227102681397,217.2271026813969899174070389,0.00000000000000004641498614419193276493671397,0.005,PASS
CAN,9100000,1.24824464321136,1364.729,1093.31853128483,1093.318531284829391595184647,0.0000000000000005564753527391727025244223535,0.005,PASS
CAN,9110000,1.27114689350128,126.985811474747,99.8986129171696,99.89861291716961567311262354,0.0000000000000001568901926249494315922245227,0.005,PASS
CAN,9120000,0.902541518211365,150.738116692763,167.015160689219,167.0151606892192194541494541,0.000000000000001313977417070892238667536062,0.005,PASS
CAN,9140000,1.17491900920868,251.667622189682,214.199974821399,214.1999748213987311990715377,0.000000000000001254906442852888034183797901,0.005,PASS
CHE,1000000,1.04647445678711,743.330200017,710.318532092198,710.3185320921977480211998892,0.0000000000000003547405688101822310850800365,0.005,PASS
CHE,1101000,1.51781320571899,34.8870436166882,22.9850705509985,22.98507055099850980973484246,0.0000000000000004267872409046772727855159767,0.005,PASS
CHE,1102000,1.00225472450256,13.8963461696699,13.8650842245388,13.86508422453877430875126869,0.000000000000001852945738752955795673348188,0.005,PASS
CHE,1102100,1.03417730331421,7.8527123204875,7.59319731280318,7.593197312803181363519164744,0.0000000000000001795711488288231702787161559,0.005,PASS
CHE,1102200,0.986044943332672,5.0124985984708,5.08343826755946,5.083438267559455882382088027,0.0000000000000008100064749974534858451787849,0.005,PASS
CHE,1103000,1.26531076431274,8.0361329276055,6.35111401424801,6.351114014248006984617794886,0.0000000000000004747800462012379487951719483,0.005,PASS
CHE,1105000,1.25339591503143,12.8355834349649,10.2406456579548,10.24064565795480233950697100,0.0000000000000002284530730914121117131354832,0.005,PASS
CHE,1107000,1.33808779716492,31.4774916675378,23.5242349076278,23.52423490762780133106170387,0.00000000000000005658257150962216675701125720,0.005,PASS
CHE,1108000,0.771825015544891,9.0247172194451,11.6926985232188,11.69269852321883323383185079,0.000000000000002842272191042628051225252050,0.005,PASS
CHE,1111000,1.47049880027771,21.4411433221243,14.5808642061286,14.58086420612859269338814049,0.0000000000000005011096568911806583300261597,0.005,PASS
CHE,9020000,1.21769607067108,420.346800016,345.198453161095,345.1984531610948059088771615,0.0000000000000005622595381327586647802944902,0.005,PASS
CHE,9060000,1.22048449516296,95.3182412632941,78.0986908404495,78.09869084044950308085671255,0.00000000000000003944825040465771796595593683,0.005,PASS
CHE,9080000,0.990264534950256,67.7817969466782,68.4481717302772,68.44817173027718886706460560,0.0000000000000001626476662995438938497673506,0.005,PASS
CHE,9100000,1.24562752246857,368.934100016,296.183323956146,296.1833239561460009984177825,0.000000000000000003370945295515116289901317705,0.005,PASS
CHE,9110000,1.29868912696838,24.0672070252014,18.5319230949312,18.53192309493123168980048414,0.000000000000001710011439277324973543026672,0.005,PASS
CHE,9120000,1.11777067184448,34.5068552088593,30.8711402777442,30.87114027774418090654178035,0.0000000000000006184889203271498757374045624,0.005,PASS
CHE,9140000,1.22098290920258,68.881651833386,56.4149189265658,56.41491892656579824726793173,0.00000000000000003106859145807684592883500762,0.005,PASS
CHL,1000000,423.046203613281,240371.473144532,568.192010923381,568.1920109233804784885359124,0.0000000000000009178437113891843638099443760,0.005,PASS
CHL,1101000,813.504455566406,29459.2739447723,36.2127997495246,36.21279974952460825192501833,0.0000000000000002278731574307046198227895090,0.005,PASS
CHL,1102000,570.546020507813,5351.33109534158,9.37931543292273,9.379315432922731968336592219,0.0000000000000002098593022375448483633373812,0.005,PASS
CHL,1102100,700.829833984375,3760.85006832032,5.36628135097937,5.366281350979370758507196582,0.0000000000000001413468931224728075956441990,0.005,PASS
CHL,1102200,437.209014892578,1590.48102702127,3.63780474062743,3.637804740627432535552086129,0.0000000000000006970005997880141619901804500,0.005,PASS
CHL,1103000,768.294860839844,6808.47734689193,8.86180253691844,8.861802536918440805635832316,0.00000000000000009091105663432530913536598612,0.005,PASS
CHL,1105000,665.408020019531,11117.4198302472,16.7076733308999,16.70767333089986266197121397,0.000000000000002234783266738608094288250402,0.005,PASS
CHL,1107000,597.53515625,14282.7350397211,23.9027526503318,23.90275265033177702671783172,0.0000000000000009611145002565678229036466558,0.005,PASS
CHL,1108000,389.464538574219,6176.44452438424,15.8588110409113,15.85881104091127645336214859,0.000000000000001484766909112307067108225950,0.005,PASS
CHL,1111000,545.443237304688,7492.40805702596,13.7363662148416,13.73636621484162622541112301,0.000000000000001909195686314367572844460293,0.005,PASS
CHL,9020000,418.168884277344,169694.62618323,405.804048468328,405.8040484683281264456778762,0.0000000000000003115929433268548864688030533,0.005,PASS
CHL,9060000,336.850677490234,23040.6137305205,68.4000813125528,68.40008131255278592722554494,0.0000000000000002057420720123816712253377886,0.005,PASS
CHL,9080000,251.499496459961,23070.1722266815,91.7304907222918,91.73049072229175265179840821,0.0000000000000005161664482438413552391248385,0.005,PASS
CHL,9100000,474.340972900391,148210.413350504,312.455431467919,312.4554314679186971121887746,0.0000000000000009693792481136582695594276169,0.005,PASS
CHL,9110000,641.442993164063,11404.2220103867,17.7790109673391,17.77901096733910713039068784,0.0000000000000004010566561288966714830358841,0.005,PASS
CHL,9120000,129.014633178711,11941.4895952761,92.5591872879626,92.55918728796256065450283320,0.0000000000000004250847303184663434564912905,0.005,PASS
CHL,9140000,428.058654785156,19511.2790198174,45.580853936034,45.58085393603400679524466140,0.0000000000000001490811179390391147583276087,0.005,PASS
CHN,1000000,3.98740887641907,114923.7,28821.6492368368,28821.64923683680726559098906,0.0000000000000002520879679492416395883194488,0.005,PASS
CHN,1101000,7.20112895965576,8255.87438263212,1146.46945345453,1146.469453454528974948004133,0.0000000000000008940944678275760754511196265,0.005,PASS
CHN,1102000,6.13525009155273,1187.80976068338,193.604130713238,193.6041307132379762725587600,0.0000000000000001225564824086555364279436730,0.005,PASS
CHN,1102100,11.8902187347412,352.066360805461,29.609746351998,29.60974635199795610453898610,0.000000000000001482466634197899221952389246,0.005,PASS
CHN,1102200,3.04347610473633,835.74339987792,274.601597356824,274.6015973568237373018815651,0.0000000000000009566518219977565180273606647,0.005,PASS
CHN,1103000,8.71092700958252,2311.97215584101,265.410576084234,265.4105760842339565537980546,0.0000000000000001636943131143778280678743489,0.005,PASS
CHN,1105000,6.62008142471313,1870.28298518766,282.5166134975,282.5166134975002276371589931,0.0000000000000008057478679749018358877406499,0.005,PASS
CHN,1107000,4.56988763809204,4324.94500291566,946.400731358322,946.4007313583216981243817774,0.0000000000000003189723002319883113406782484,0.005,PASS
CHN,1108000,2.48088431358337,1412.70784841078,569.437212640631,569.4372126406312656070371705,0.0000000000000004664377937978621069138730621,0.005,PASS
CHN,1111000,3.8485631942749,2832.664889372,736.031798460749,736.0317984607491048523341647,0.0000000000000001424562558084799246574109060,0.005,PASS
CHN,9020000,3.89601635932922,51094.5109997255,13114.55247804,13114.55247804002535328668081,0.000000000000001933217829831667038818397210,0.005,PASS
CHN,9060000,2.08043503761292,8524.05948588141,4097.24857146314,4097.248571463144612276979934,0.000000000000001125701040463586464722619477,0.005,PASS
CHN,9080000,1.97864305973053,5009.4276748024,2531.74904395573,2531.749043955725099237832842,0.000000000000001935721938498614640028805979,0.005,PASS
CHN,9100000,4.01282787322998,43952.7539106323,10953.0623538194,10953.06235381935972708705905,0.000000000000003676863295396705956810500697,0.005,PASS
CHN,9110000,4.33030652999878,1468.57534110251,339.138887958337,339.1388879583366929553851170,0.0000000000000009053653997966763358961326965,0.005,PASS
CHN,9120000,3.50082612037659,6229.77237397824,1779.51493726518,1779.514937265176846251166297,0.000000000000001772251959036539531728971628,0.005,PASS
CHN,9140000,4.46956348419189,7666.41909891829,1715.25007442744,1715.250074427436114076262058,0.000000000000002265514396924974874642325035,0.005,PASS
CIV,1000000,225.288803100586,39190.37100149,173.956141903743,173.9561419037432033871212239,0.000000000000001169186204051607194435224677,0.005,PASS
CIV,1101000,433.335388183594,11490.501,26.5164150293946,26.51641502939461131453525723,0.0000000000000004266992821121311188570080312,0.005,PASS
CIV,1102000,280.368713378906,1103.354,3.93536777589326,3.935367775893259307815093793,0.0000000000000001758882385649168639694678503,0.005,PASS
CIV,1102100,525.950073242188,122.712,0.233314921402233,0.2333149214022334127814369449,0.000000000000001769202905943886064335649055,0.005,PASS
CIV,1102200,99.97412109375,5.139,0.0514033026124925,0.05140330261249249073246494454,0.0000000000000001802906541885835756115234448,0.005,PASS
CIV,1103000,307.086151123047,591.309,1.92554759580502,1.925547595805019370538073472,0.0000000000000003269002168003220857656363018,0.005,PASS
CIV,1105000,227.06103515625,858.58,3.78127404998914,3.781274049989140275385412702,0.00000000000000007282873683878874637030586180,0.005,PASS
CIV,1107000,448.141815185547,2481.851,5.53809288912802,5.538092889128017385971812869,0.0000000000000004720087292617770034806484280,0.005,PASS
CIV,1108000,392.463592529297,1248.592,3.18142121655984,3.181421216559836445512959197,0.000000000000001117263888950412715299501211,0.005,PASS
CIV,1111000,290.187713623047,3003.589,10.3505036877669,10.35050368776692391813254117,0.000000000000002310818223217336795545515602,0.005,PASS
CIV,9020000,219.171600341797,29170.319,133.093516470697,133.0935164706970946548966433,0.0000000000000007111908915874202384320214069,0.005,PASS
CIV,9060000,116.725357055664,2253.77462392963,19.3083549348652,19.30835493486517870239338564,0.000000000000001103025435683430367224608222,0.005,PASS
CIV,9080000,135.529281616211,1105.62387219094,8.15782286311989,8.157822863119887839543919624,0.0000000000000002648324334355247251898334018,0.005,PASS
CIV,9100000,238.539962768555,27040.095,113.356666472845,113.3566664728451964747209108,0.000000000000001733243637310614025256024301,0.005,PASS
CIV,9110000,328.895172119141,1279.17846236876,3.88931967023639,3.889319670236395459062456559,0.000000000000001403603436954618385363602103,0.005,PASS
CIV,9120000,108.564125061035,1988.57104587256,18.3170181195177,18.31701811951766570287596638,0.000000000000001872418524119638063347774940,0.005,PASS
CIV,9140000,189.195236206055,1747.84032902983,9.2382893146751,9.238289314675102576391626154,0.0000000000000002788818945149704620966304846,0.005,PASS
CMR,1000000,193.458953857422,25141.4704919975,129.957647297765,129.9576472977652997980170042,0.000000000000002306890154122972488549081663,0.005,PASS
CMR,1101000,420.04638671875,6479.32079284238,15.4252506335228,15.42525063352284408692771329,0.000000000000002858101223812755709419058184,0.005,PASS
CMR,1102000,258.423004150391,680.933809605606,2.63495818355757,2.634958183557575252923662710,0.000000000000001993551053481160971847768059,0.005,PASS
CMR,1102100,542.8046875,652.664299733631,1.20239252674772,1.202392526747718994228471912,0.0000000000000008364751990004891000157084228,0.005,PASS
CMR,1102200,105.809143066406,28.0331388427941,0.264940609387607,0.2649406093876070227031946384,0.00000000000000008569163742348505544952237999,0.005,PASS
CMR,1103000,358.118530273438,869.055153327183,2.42672489654089,2.426724896540886051720510524,0.000000000000001626999209965649273712185942,0.005,PASS
CMR,1105000,285.712371826172,824.45298016146,2.88560476010139,2.885604760101389323941856824,0.0000000000000002342864665749462151406924499,0.005,PASS
CMR,1107000,356.462097167969,2368.71525865707,6.64506907600026,6.645069076000258149110626589,0.0000000000000002785357612151521268402965297,0.005,PASS
CMR,1108000,326.031463623047,715.784575281227,2.19544631468086,2.195446314680864895474922828,0.000000000000002229831305868040942260401656,0.005,PASS
CMR,1111000,235.282913208008,1323.06,5.62327277387251,5.623272773872509292046750064,0.0000000000000001258970137862372547050849125,0.005,PASS
CMR,9020000,181.898818969727,19330.6680880613,106.271542594669,106.2715425946688439410286106,0.000000000000001468492576461655068937684576,0.005,PASS
CMR,9060000,63.1426429748535,3043.64970313814,48.2027606026924,48.20276060269239473386637148,0.0000000000000001092496272552874555400020814,0.005,PASS
CMR,9080000,137.026016235352,830.903081757815,6.0638344789261,6.063834478926099900005737132,0.00000000000000001649026918784051310068442485,0.005,PASS
CMR,9100000,201.492889404297,18308.0137413414,90.8618353504586,90.86183535045860875673699758,0.00000000000000009637420335837187984272706699,0.005,PASS
CMR,9110000,255.294479370117,237.913809461325,0.931919131382414,0.9319191313824138235677832377,0.0000000000000001893213808161438564528998421,0.005,PASS
CMR,9120000,61.5634536743164,1048.43508238779,17.030153765158,17.03015376515800732672040128,0.0000000000000004302204491112547021116354411,0.005,PASS
CMR,9140000,195.306991577148,923.591841441337,4.72892359860302,4.728923598603022883668626838,0.0000000000000006097938709963235273888637239,0.005,PASS
COD,1000000,845.45068359375,135923.497095592,160.77046211356,160.7704621135595417338778377,0.000000000000002850437301340866583189461699,0.005,PASS
COD,1101000,1792.96325683594,34264.989191918,19.1108150494873,19.11081504948727475067208379,0.000000000000001321206230651443745433295646,0.005,PASS
COD,1102000,928.321044921875,1939.15922314679,2.08888857335986,2.088888573359860025357648834,0.00000000000000001213930180737867000223027780,0.005,PASS
COD,1102100,2026.55493164063,1358.01803413733,0.670111632768782,0.6701116327687820196073111895,0.00000000000000002925976841871268504637034052,0.005,PASS
COD,1102200,370.436981201172,408.876537782447,1.10376814014797,1.103768140147972309789859006,0.000000000000002092640451369027549944433976,0.005,PASS
