economy_code,armilar_category,chosen_source_id,candidate_source_id,chosen_value_lcu,candidate_value_lcu,relative_difference,candidate_complete_proxy_set,candidate_missing_proxy_categories,selection_basis,status
GRL,CP10,,UNDATA_SNA_TABLE32,,,,false,CP10|CP12,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,CANDIDATE_MISSING_CATEGORY
GRL,CP12,,UNDATA_SNA_TABLE32,,,,false,CP10|CP12,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,CANDIDATE_MISSING_CATEGORY
GTM,CP04,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,67689092867.0198,67689092867.0198,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GTM,CP06,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,28759462550.5796,28759462550.5796,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GTM,CP09,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,12450467338.9069,12450467338.9069,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GTM,CP10,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,12354600044.0669,12354600044.0669,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GTM,CP12,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,49522774170.4657,49522774170.4657,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HKG,CP04,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,339058000000,339058000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HKG,CP06,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,96105000000,96105000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HKG,CP09,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,108952000000,108952000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HKG,CP10,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,56105000000,56105000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HKG,CP12,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,457139000000,457139000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HND,CP04,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,67270600000,67270600000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HND,CP06,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,32479500000,32479500000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HND,CP09,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,28433100000,28433100000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HND,CP10,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,13279800000,13279800000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HND,CP12,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,40543700000,40543700000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HRV,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,6763614000.000,6763614000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HRV,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,2059103000.000,2059103000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HRV,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,3702452000.000,3702452000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HRV,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,358061000.000,358061000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HRV,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,3224224000.000,3224224000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HRV,CP04,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,6763614000.000,6763600000,0.000002069899317140215275442980631,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP06,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,2059103000.000,2059100000,0.000001456945087254013033830750574,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP09,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,3702452000.000,3702500000,0.00001296421336934503713706954760,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP10,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,358061000.000,358100000,0.0001089081262217257749232058084,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP12,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,3224224000.000,3224200000,0.000007443651557708149309725378882,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP04,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,6763614000.000,6763600000.0,0.000002069899317140215275442980631,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP06,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,2059103000.000,2059100000.0,0.000001456945087254013033830750574,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP09,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,3702452000.000,3183500000.0,0.1401644099639914305438666052,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
HRV,CP10,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,358061000.000,358100000.0,0.0001089081262217257749232058084,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP12,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,3224224000.000,3224200000.0,0.000007443651557708149309725378882,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,6763614000.000,6763600000.0,0.000002069899317140215275442980631,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,2059103000.000,2059100000.0,0.000001456945087254013033830750574,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,3702452000.000,3183500000.0,0.1401644099639914305438666052,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
HRV,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,358061000.000,358100000.0,0.0001089081262217257749232058084,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HRV,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,3224224000.000,3224200000.0,0.000007443651557708149309725378882,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,5878230000000,5878230000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HUN,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,1058936000000,1058936000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HUN,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,1961712000000,1961712000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HUN,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,446575000000,446575000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HUN,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,2311947000000,2311947000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
HUN,CP04,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,5878230000000,5878230000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP06,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,1058936000000,1058936000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP09,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,1961712000000,1961712000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP10,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,446575000000,446575000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP12,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,2311947000000,2311947000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP04,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,5878230000000,5997032000000.0,0.01981013274566485554854468010,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP06,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,1058936000000,1061515000000.0,0.002429546450120817887641719618,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP09,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,1961712000000,1700983000000.0,0.1329089081373820418083796194,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
HUN,CP10,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,446575000000,458765000000.0,0.02657133826686865824550695890,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
HUN,CP12,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,2311947000000,2412472000000.0,0.04166887740044236782851780249,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
HUN,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,5878230000000,5997032000000,0.01981013274566485554854468010,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,1058936000000,1061515000000,0.002429546450120817887641719618,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
HUN,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,1961712000000,1700983000000,0.1329089081373820418083796194,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
HUN,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,446575000000,458765000000,0.02657133826686865824550695890,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
HUN,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,2311947000000,2412472000000,0.04166887740044236782851780249,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
IRL,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,27744642000.000,27744642000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRL,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,5424008000.000,5424008000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRL,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,6585713000.000,6585713000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRL,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,1747018000.000,1747018000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRL,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,10814191000.000,10814191000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRL,CP04,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,27744642000.000,27745000000,0.00001290322580645161290322580645,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP06,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,5424008000.000,5424000000,0.000001474924078283070378952243433,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP09,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,6585713000.000,6586000000,0.00004357728515031885818402672335,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP10,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,1747018000.000,1747000000,0.00001030327105959984384820305229,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP12,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,10814191000.000,10814000000,0.00001766197767359574100364974134,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP04,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,27744642000.000,27813900000.0,0.002490049939059247354739896239,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP06,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,5424008000.000,5456600000.0,0.005972950188762232892277242239,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP09,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,6585713000.000,5913700000.0,0.1020410394440207157524173920,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
IRL,CP10,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,1747018000.000,1764600000.0,0.009963731157202765499263289131,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP12,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,10814191000.000,10815500000.0,0.0001210300032360963432111321714,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,27744642000.000,27813900000.0,0.002490049939059247354739896239,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,5424008000.000,5456600000.0,0.005972950188762232892277242239,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,6585713000.000,5913700000.0,0.1020410394440207157524173920,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
IRL,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,1747018000.000,1764600000.0,0.009963731157202765499263289131,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRL,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,10814191000.000,10815500000.0,0.0001210300032360963432111321714,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
IRN,CP04,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,11560685226289100,11560685226289100,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRN,CP06,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,1597760203388250,1597760203388250,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRN,CP09,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,274427612370088,274427612370088,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRN,CP10,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,425480738366376,425480738366376,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRN,CP12,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,788405674168756,788405674168756,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRQ,CP04,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,30830572497220.9,30830572497220.9,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRQ,CP06,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,10591574224488.7,10591574224488.7,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRQ,CP09,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,2023917117463.83,2023917117463.83,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRQ,CP10,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,1276616708608.46,1276616708608.46,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
IRQ,CP12,UNDATA_SNA_TABLE32,UNDATA_SNA_TABLE32,4701690085475.3,4701690085475.3,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISL,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,415557056000.000,415557056000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISL,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,46260075000.000,46260075000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISL,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,175988972000.000,175988972000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISL,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,17031993000.000,17031993000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISL,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,126867020000.00,126867020000.00,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISL,CP04,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,415557056000.000,415557000000,0.0000001347588717155605222114192666,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ISL,CP06,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,46260075000.000,46264000000,0.00008483918381462908524987030953,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ISL,CP09,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,175988972000.000,175064000000,0.005255852054184395144941240977,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ISL,CP10,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,17031993000.000,17032000000,0.0000004109910756223579145138562705,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ISL,CP12,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,126867020000.00,124392000000,0.01950877383263199529712292446,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ISR,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,195779836000.000,195779836000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISR,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,27645257000.000,27645257000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISR,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,49109764000.000,49109764000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISR,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,21548422000.000,21548422000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISR,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,92704688000.000,92704688000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ISR,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,195779836000.000,196947700000.0,0.005929817916126971779817687640,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ISR,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,27645257000.000,27645800000.0,0.00001964131983881819299857482873,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ISR,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,49109764000.000,44083000000,0.1023577307355824393698980105,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ISR,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,21548422000.000,21486800000.0,0.002859698960787012617443634620,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ISR,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,92704688000.000,89546200000.0,0.03407042370931662053595390990,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ITA,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,249562300000.0,249562300000.0,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ITA,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,40897500000.0,40897500000.0,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ITA,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,65828800000.0,65828800000.0,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ITA,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,9460900000.0,9460900000.0,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ITA,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,111664700000.0,111664700000.0,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
