STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2021,19641.847,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0117,2021,31819.849,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0117,2021,11301.476,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0117,2021,10939.985,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP123,XDC,V,N,T0117,2021,11638.197,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2021,73773.209,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0117,2021,185409.763,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2021,13198.799,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP122_127,XDC,V,N,T0117,2021,9613.141,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2021,217229.612,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP125,XDC,V,N,T0117,2021,19754.417,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0117,2021,53920.32,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0117,2021,7553.986,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP126,XDC,V,N,T0117,2021,46521.478,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP091,XDC,V,N,T0117,2021,35721.02,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2021,53297.571,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2021,175988.972,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2021,39248.696,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2021,1680520.287,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0117,2021,18745.029,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2021,46260.075,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0117,2021,15568.849,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2021,126867.02,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2021,65221.796,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2021,77710.997,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2021,100872.365,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0117,2021,23672,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,ISL,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0117,2021,56686.695,,F,1,A,6,ISK
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0117,2021,194005,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0117,2021,60774,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2021,316433,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2021,2867439,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP082,XDC,V,N,T0117,2021,30193,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0117,2021,592216,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2021,231671,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP021,XDC,V,N,T0117,2021,203516,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2021,86817,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP045,XDC,V,N,T0117,2021,284821,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2021,328019,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2021,305412,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0117,2021,190430,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2021,713871,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2021,1048313,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0117,2021,118173,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP055,XDC,V,N,T0117,2021,55758,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2021,442365,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0117,2021,380304,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP091,XDC,V,N,T0117,2021,488222,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2021,1534787,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0117,2021,91293,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2021,352239,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2021,308524,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2021,1525659,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP126,XDC,V,N,T0117,2021,809866,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP125,XDC,V,N,T0117,2021,454501,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP124,XDC,V,N,T0117,2021,256750,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2021,2196746,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0117,2021,781334,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0117,2021,50618,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0117,2021,964973,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0117,2021,612829,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP123,XDC,V,N,T0117,2021,135433,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2021,486059,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2021,3254940,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0117,2021,1425591,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0117,2021,235379,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0117,2021,122964,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0117,2021,112216,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0117,2021,105756,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2021,1087937,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0117,2021,130039,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2021,923592,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0117,2021,1892310,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0117,2021,1216519,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0117,2021,9706,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2021,124721,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2021,152109,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0117,2021,14777,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP081,XDC,V,N,T0117,2021,17320,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP102,XDC,V,N,T0117,2021,39431,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0117,2021,572135,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,CP083,XDC,V,N,T0117,2021,268920,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,USA,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2021,15665613,,F,1,A,6,USD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2021,182626,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2021,60723,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP021,XDC,V,N,T0117,2021,27561,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0117,2021,117951,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0117,2021,21217,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2021,68689,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0117,2021,3211,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2021,78800,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2021,36845,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0117,2021,7240,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0117,2021,14040,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0117,2021,75088,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2021,24207,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP091,XDC,V,N,T0117,2021,15899,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0117,2021,31009,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2021,53570,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0117,2021,220126,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0117,2021,11452,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2021,4428,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2021,199341,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP124,XDC,V,N,T0117,2021,17668,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP125,XDC,V,N,T0117,2021,32055,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2021,13299,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2021,12678,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2021,47917,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP126,XDC,V,N,T0117,2021,98216,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2021,10111,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0117,2021,12602,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2021,131991,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2021,34002,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0117,2021,11227,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0117,2021,85669,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0117,2021,8854,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2021,80246,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0117,2021,24329,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2021,1345505,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP083,XDC,V,N,T0117,2021,35841,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2021,105213,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2021,39392,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0117,2021,12755,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2021,341479,,F,1,A,6,CAD
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,CAN,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2021,28997,,F,1,A,6,CAD
