economy_code,economy_name,category_code,real_expenditure_central,real_expenditure_lower,real_expenditure_upper,evidence_class,method_id,model_version,source_ids,donor_economies,source_state,transformation_method,core_eligible,global_eligible,validation_mae,validation_bias,notes
KOR,"Korea, Rep.",CP08,41244107520.316696,41244107520.316696,41244107520.316696,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1108000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
KOR,"Korea, Rep.",CP09,54796470189.03109,54796470189.03109,54796470189.03109,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9110000|UNDATA_SNA_TABLE32,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
KOR,"Korea, Rep.",CP10,66130441707.541389,66130441707.541389,66130441707.541389,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9120000|UNDATA_SNA_TABLE32,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
KOR,"Korea, Rep.",CP11,74160500786.324173,74160500786.324173,74160500786.324173,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1111000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
KOR,"Korea, Rep.",CP12,179205382210.98596,179205382210.98596,179205382210.98596,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9140000|UNDATA_SNA_TABLE32,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP01,8866291640.8748646,8866291640.8748646,8866291640.8748646,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1101000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP02,2793716352.5608325,2793716352.5608325,2793716352.5608325,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,1102100+1102200|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP03,1617237184.7855105,1617237184.7855105,1617237184.7855105,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1103000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP04,18836712572.139435,18836712572.139435,18836712572.139435,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9060000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP05,3155800402.1542125,3155800402.1542125,3155800402.1542125,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1105000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP06,7326727525.5171881,7326727525.5171881,7326727525.5171881,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9080000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP07,5976228270.0019226,5976228270.0019226,5976228270.0019226,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1107000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP08,2308006981.3240237,2308006981.3240237,2308006981.3240237,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1108000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP09,3975305871.9855862,3975305871.9855862,3975305871.9855862,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9110000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP10,873076833.39390624,873076833.39390624,873076833.39390624,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9120000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP11,2194775811.2472391,2194775811.2472391,2194775811.2472391,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1111000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LTU,Lithuania,CP12,7393616559.698842,7393616559.698842,7393616559.698842,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9140000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP01,2069892266.8087494,2069892266.8087494,2069892266.8087494,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1101000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP02,3175445648.9470668,3175445648.9470668,3175445648.9470668,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,1102100+1102200|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP03,1098914286.2349544,1098914286.2349544,1098914286.2349544,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1103000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP04,4734684719.2300472,4734684719.2300472,4734684719.2300472,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9060000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP05,1429958532.0807202,1429958532.0807202,1429958532.0807202,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1105000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP06,1455781839.2242529,1455781839.2242529,1455781839.2242529,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9080000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP07,3221119810.7907934,3221119810.7907934,3221119810.7907934,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1107000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP08,484050063.10814035,484050063.10814035,484050063.10814035,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1108000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP09,1538133493.7467949,1538133493.7467949,1538133493.7467949,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9110000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP10,159412455.46129614,159412455.46129614,159412455.46129614,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9120000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP11,1146675859.6577616,1146675859.6577616,1146675859.6577616,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1111000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LUX,Luxembourg,CP12,3674762168.5264106,3674762168.5264106,3674762168.5264106,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9140000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP01,4505296411.7391357,4505296411.7391357,4505296411.7391357,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1101000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP02,1941738431.7930033,1941738431.7930033,1941738431.7930033,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,1102100+1102200|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP03,1062502887.0501297,1062502887.0501297,1062502887.0501297,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1103000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP04,11482891860.893387,11482891860.893387,11482891860.893387,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9060000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP05,1073672592.6257468,1073672592.6257468,1073672592.6257468,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1105000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP06,3326806226.3149815,3326806226.3149815,3326806226.3149815,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9080000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP07,2514357897.2577043,2514357897.2577043,2514357897.2577043,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1107000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP08,1281411659.9966686,1281411659.9966686,1281411659.9966686,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1108000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP09,2239434557.3606496,2239434557.3606496,2239434557.3606496,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9110000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP10,1170298923.6310079,1170298923.6310079,1170298923.6310079,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9120000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP11,1320288200.5488455,1320288200.5488455,1320288200.5488455,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1111000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
LVA,Latvia,CP12,2505072593.9926744,2505072593.9926744,2505072593.9926744,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9140000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP01,283639322904.46118,283639322904.46118,283639322904.46118,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1101000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP02,31081001277.361938,31081001277.361938,31081001277.361938,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,1102100+1102200|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP03,24133709990.501759,24133709990.501759,24133709990.501759,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1103000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP04,439504669315.15637,439504669315.15637,439504669315.15637,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9060000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP05,74035354136.963165,74035354136.963165,74035354136.963165,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1105000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP06,71521373917.549454,71521373917.549454,71521373917.549454,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9080000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP07,197370526164.8985,197370526164.8985,197370526164.8985,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1107000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP08,77754867804.836258,77754867804.836258,77754867804.836258,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1108000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP09,60177688869.286057,60177688869.286057,60177688869.286057,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9110000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP10,149640464647.92743,149640464647.92743,149640464647.92743,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9120000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP11,71623922139.602448,71623922139.602448,71623922139.602448,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1111000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MEX,Mexico,CP12,179105457533.69241,179105457533.69241,179105457533.69241,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9140000|OECD_TABLE5_T501,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP01,935200332.00705349,935200332.00705349,935200332.00705349,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1101000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP02,326109660.21146858,326109660.21146858,326109660.21146858,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,1102100+1102200|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP03,388158925.27369773,388158925.27369773,388158925.27369773,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1103000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP04,2985882268.4573359,2985882268.4573359,2985882268.4573359,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9060000|UNDATA_SNA_TABLE32,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP05,417255077.98639381,417255077.98639381,417255077.98639381,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1105000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP06,953747703.14273131,953747703.14273131,953747703.14273131,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9080000|UNDATA_SNA_TABLE32,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP07,824285889.71714914,824285889.71714914,824285889.71714914,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1107000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP08,374319600.97619367,374319600.97619367,374319600.97619367,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1108000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP09,664192961.7782588,664192961.7782588,664192961.7782588,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9110000|UNDATA_SNA_TABLE32,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP10,293653145.12725264,293653145.12725264,293653145.12725264,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9120000|UNDATA_SNA_TABLE32,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP11,1191697060.9623902,1191697060.9623902,1191697060.9623902,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1111000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MLT,Malta,CP12,1448569962.5386682,1448569962.5386682,1448569962.5386682,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9140000|UNDATA_SNA_TABLE32,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
MNE,Montenegro,CP01,1681859774.1296856,1681859774.1296856,1681859774.1296856,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1101000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MNE,Montenegro,CP02,514834963.32168072,514834963.32168072,514834963.32168072,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,1102100+1102200|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,true,true,,,Converted from strict Step 2 matrix without changing value.
MNE,Montenegro,CP03,258426132.30117241,258426132.30117241,258426132.30117241,A_OFFICIAL_EXACT,strict-source90-direct,strict-staging-v0.7.1,1103000|WORLD_BANK_ICP_2021_SOURCE90,,STRICT_MATRIX_ACCEPTED,DIRECT_SOURCE90_HFCE,true,true,,,Converted from strict Step 2 matrix without changing value.
MNE,Montenegro,CP04,2882919313.2503753,2882919313.2503753,2882919313.2503753,B_OFFICIAL_DETERMINISTIC,strict-official-deterministic,strict-staging-v0.7.1,9060000|UNDATA_SNA_TABLE32,,STRICT_MATRIX_ACCEPTED,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,true,true,,,Converted from strict Step 2 matrix without changing value.
